------------------在性能统计中检查CSC3300的335674320 模块CPU平均占用率大于60%------------------
获取数据失败
Connection to Sybase server has been lost. All active transactions have been rolled back
------------------在性能统计中查询1056974608 CPU平均占用率测量结果大于80%------------------
无
------------------在性能统计中查询1056974658 单板内存占用率测量结果大于85%------------------
开始时间	结束时间	单板内存平均占用率	网元名称	位置	位置名称	
------------------在性能统计中查询ATS接通率------------------
StartTime	EndTime	网元名	ATS O侧接通率	ATS T侧接通率	ATS AS 接通率	
------------------在性能统计中查询PSBC接通率------------------
StartTime	EndTime	网元名	PSBC接通率	
------------------在性能统计中查询PSBC注册成功率------------------
StartTime	EndTime	网元名	PSBC初始注册成功率	PSBC重注册成功率	
------------------在性能统计中查询CSCF接通率------------------
StartTime	EndTime	网元名	CSCF接通率	CSCF MO接通率	CSCF MT接通率	
2017/12/21 6:15:00	2017/12/21 6:30:00	HZISBG12BHW	87.412	84.304	90.174	
2017/12/21 6:30:00	2017/12/21 6:45:00	HZISBG09BHW	86.431	83.444	88.902	
2017/12/21 6:30:00	2017/12/21 6:45:00	HZISBG12BHW	88.878	86.035	91.356	
2017/12/21 6:45:00	2017/12/21 7:00:00	HZISBG09BHW	87.444	84.334	90.051	
2017/12/21 6:45:00	2017/12/21 7:00:00	HZISBG12BHW	89.627	87.081	91.863	
2017/12/21 7:00:00	2017/12/21 7:15:00	HZISBG09BHW	88.226	84.989	90.919	
2017/12/21 7:00:00	2017/12/21 7:15:00	HZISBG12BHW	89.993	87.259	92.384	
2017/12/21 7:15:00	2017/12/21 7:30:00	HZISBG09BHW	89.047	86.208	91.387	
2017/12/21 7:15:00	2017/12/21 7:30:00	HZISBG12BHW	88.979	87.682	90.073	
2017/12/21 7:30:00	2017/12/21 7:45:00	HZISBG09BHW	89.26	86.534	91.511	
2017/12/21 7:30:00	2017/12/21 7:45:00	HZISBG12BHW	89.481	88.095	90.656	
2017/12/21 7:45:00	2017/12/21 8:00:00	HZISBG09BHW	89.85	87.262	92.014	
2017/12/21 7:45:00	2017/12/21 8:00:00	HZISBG12BHW	89.782	88.248	91.106	
2017/12/21 8:00:00	2017/12/21 8:15:00	HZISBG09BHW	89.721	86.942	92.005	
2017/12/21 8:00:00	2017/12/21 8:15:00	HZISBG12BHW	90.848	88.456	92.92	
2017/12/21 8:15:00	2017/12/21 8:30:00	HZISBG09BHW	89.936	87.139	92.218	
2017/12/21 8:15:00	2017/12/21 8:30:00	HZISBG12BHW	91.061	88.691	93.072	
2017/12/21 8:30:00	2017/12/21 8:45:00	HZISBG09BHW	89.822	87.024	92.034	
2017/12/21 8:30:00	2017/12/21 8:45:00	HZISBG12BHW	91.174	88.766	93.216	
2017/12/21 8:45:00	2017/12/21 9:00:00	HZISBG09BHW	89.653	86.6	91.963	
2017/12/21 8:45:00	2017/12/21 9:00:00	HZISBG12BHW	90.878	88.336	92.969	
2017/12/21 9:00:00	2017/12/21 9:15:00	HZISBG09BHW	89.518	86.225	91.965	
2017/12/21 9:00:00	2017/12/21 9:15:00	HZISBG12BHW	90.776	88.207	92.843	
2017/12/21 9:15:00	2017/12/21 9:30:00	HZISBG09BHW	89.449	86.138	91.8	
2017/12/21 9:15:00	2017/12/21 9:30:00	HZISBG12BHW	90.24	87.623	92.295	
2017/12/21 9:30:00	2017/12/21 9:45:00	HZISBG09BHW	89.125	85.791	91.474	
2017/12/21 9:30:00	2017/12/21 9:45:00	HZISBG12BHW	90.515	87.869	92.582	
2017/12/21 9:45:00	2017/12/21 10:00:00	HZISBG09BHW	89.234	85.764	91.632	
2017/12/21 9:45:00	2017/12/21 10:00:00	HZISBG12BHW	90.519	87.676	92.702	
2017/12/21 10:00:00	2017/12/21 10:15:00	HZISBG09BHW	89.358	85.866	91.774	
2017/12/21 10:00:00	2017/12/21 10:15:00	HZISBG12BHW	90.57	87.641	92.839	
2017/12/21 10:15:00	2017/12/21 10:30:00	HZISBG09BHW	89.233	85.605	91.758	
2017/12/21 10:15:00	2017/12/21 10:30:00	HZISBG12BHW	90.669	87.74	92.92	
2017/12/21 10:30:00	2017/12/21 10:45:00	HZISBG09BHW	89.486	86.061	91.857	
2017/12/21 10:30:00	2017/12/21 10:45:00	HZISBG12BHW	90.698	87.877	92.888	
2017/12/21 10:45:00	2017/12/21 11:00:00	HZISBG09BHW	89.399	85.95	91.797	
2017/12/21 10:45:00	2017/12/21 11:00:00	HZISBG12BHW	90.843	87.895	93.116	
2017/12/21 11:00:00	2017/12/21 11:15:00	HZISBG09BHW	89.517	86.186	91.834	
2017/12/21 11:00:00	2017/12/21 11:15:00	HZISBG12BHW	90.874	88.007	93.076	
2017/12/21 11:15:00	2017/12/21 11:30:00	HZISBG09BHW	89.578	86.158	91.982	
2017/12/21 11:15:00	2017/12/21 11:30:00	HZISBG12BHW	90.761	87.921	92.98	
2017/12/21 11:30:00	2017/12/21 11:45:00	HZISBG09BHW	89.68	86.406	92.041	
2017/12/21 11:30:00	2017/12/21 11:45:00	HZISBG12BHW	90.859	88.234	92.95	
2017/12/21 11:45:00	2017/12/21 12:00:00	HZISBG09BHW	89.67	86.474	92.011	
2017/12/21 11:45:00	2017/12/21 12:00:00	HZISBG12BHW	90.733	88.187	92.81	
2017/12/21 12:00:00	2017/12/21 12:15:00	HZISBG09BHW	89.975	87.322	92.113	
2017/12/21 12:00:00	2017/12/21 12:15:00	HZISBG12BHW	90.953	88.56	92.967	
2017/12/21 12:15:00	2017/12/21 12:30:00	HZISBG09BHW	89.598	86.986	91.731	
2017/12/21 12:15:00	2017/12/21 12:30:00	HZISBG12BHW	90.782	88.545	92.672	
2017/12/21 12:30:00	2017/12/21 12:45:00	HZISBG09BHW	89.293	86.673	91.426	
2017/12/21 12:30:00	2017/12/21 12:45:00	HZISBG12BHW	90.823	88.447	92.844	
2017/12/21 12:45:00	2017/12/21 13:00:00	HZISBG09BHW	89.488	86.776	91.674	
2017/12/21 12:45:00	2017/12/21 13:00:00	HZISBG12BHW	90.871	88.512	92.891	
2017/12/21 13:00:00	2017/12/21 13:15:00	HZISBG09BHW	89.42	86.549	91.681	
2017/12/21 13:00:00	2017/12/21 13:15:00	HZISBG12BHW	90.852	88.231	93.038	
2017/12/21 13:15:00	2017/12/21 13:30:00	HZISBG09BHW	89.585	86.566	91.876	
2017/12/21 13:15:00	2017/12/21 13:30:00	HZISBG12BHW	90.662	87.934	92.902	
2017/12/21 13:30:00	2017/12/21 13:45:00	HZISBG09BHW	89.272	85.949	91.689	
2017/12/21 13:30:00	2017/12/21 13:45:00	HZISBG12BHW	90.726	87.994	92.888	
2017/12/21 13:45:00	2017/12/21 14:00:00	HZISBG09BHW	89.386	85.953	91.806	
2017/12/21 13:45:00	2017/12/21 14:00:00	HZISBG12BHW	90.63	87.979	92.683	
2017/12/21 14:00:00	2017/12/21 14:15:00	HZISBG09BHW	89.303	85.799	91.736	
2017/12/21 14:00:00	2017/12/21 14:15:00	HZISBG12BHW	90.609	87.666	92.877	
2017/12/21 14:15:00	2017/12/21 14:30:00	HZISBG09BHW	89.174	85.707	91.549	
2017/12/21 14:15:00	2017/12/21 14:30:00	HZISBG12BHW	90.596	87.758	92.747	
2017/12/21 14:30:00	2017/12/21 14:45:00	HZISBG09BHW	88.813	85.173	91.317	
2017/12/21 14:30:00	2017/12/21 14:45:00	HZISBG12BHW	90.524	87.569	92.767	
2017/12/21 14:45:00	2017/12/21 15:00:00	HZISBG09BHW	88.986	85.286	91.513	
2017/12/21 14:45:00	2017/12/21 15:00:00	HZISBG12BHW	90.527	87.505	92.843	
2017/12/21 15:00:00	2017/12/21 15:15:00	HZISBG09BHW	89.013	85.557	91.405	
2017/12/21 15:00:00	2017/12/21 15:15:00	HZISBG12BHW	90.563	87.583	92.859	
2017/12/21 15:15:00	2017/12/21 15:30:00	HZISBG09BHW	89.127	85.714	91.462	
2017/12/21 15:15:00	2017/12/21 15:30:00	HZISBG12BHW	90.564	87.624	92.83	
2017/12/21 15:30:00	2017/12/21 15:45:00	HZISBG09BHW	89.229	85.976	91.491	
2017/12/21 15:30:00	2017/12/21 15:45:00	HZISBG12BHW	90.656	87.803	92.867	
2017/12/21 15:45:00	2017/12/21 16:00:00	HZISBG09BHW	89.288	85.985	91.568	
2017/12/21 15:45:00	2017/12/21 16:00:00	HZISBG12BHW	90.81	88.055	92.939	
2017/12/21 16:00:00	2017/12/21 16:15:00	HZISBG09BHW	89.334	85.949	91.692	
2017/12/21 16:00:00	2017/12/21 16:15:00	HZISBG12BHW	90.646	88.011	92.689	
2017/12/21 16:15:00	2017/12/21 16:30:00	HZISBG09BHW	89.28	86.115	91.507	
2017/12/21 16:15:00	2017/12/21 16:30:00	HZISBG12BHW	90.687	88.007	92.773	
2017/12/21 16:30:00	2017/12/21 16:45:00	HZISBG09BHW	89.152	86.019	91.386	
2017/12/21 16:30:00	2017/12/21 16:45:00	HZISBG12BHW	90.642	88.153	92.588	
2017/12/21 16:45:00	2017/12/21 17:00:00	HZISBG09BHW	89.331	86.172	91.589	
2017/12/21 16:45:00	2017/12/21 17:00:00	HZISBG12BHW	90.674	88.138	92.668	
2017/12/21 17:00:00	2017/12/21 17:15:00	HZISBG09BHW	89.293	86.272	91.509	
2017/12/21 17:00:00	2017/12/21 17:15:00	HZISBG12BHW	90.683	88.239	92.645	
2017/12/21 17:15:00	2017/12/21 17:30:00	HZISBG09BHW	89.289	86.325	91.469	
2017/12/21 17:15:00	2017/12/21 17:30:00	HZISBG12BHW	90.531	87.927	92.634	
2017/12/21 17:30:00	2017/12/21 17:45:00	HZISBG09BHW	89.5	86.642	91.645	
2017/12/21 17:30:00	2017/12/21 17:45:00	HZISBG12BHW	90.358	87.753	92.485	
2017/12/21 17:45:00	2017/12/21 18:00:00	HZISBG09BHW	89.338	86.507	91.508	
2017/12/21 17:45:00	2017/12/21 18:00:00	HZISBG12BHW	90.175	87.593	92.297	
2017/12/21 18:00:00	2017/12/21 18:15:00	HZISBG09BHW	89.029	86.241	91.225	
2017/12/21 18:00:00	2017/12/21 18:15:00	HZISBG12BHW	90.225	87.626	92.398	
2017/12/21 18:15:00	2017/12/21 18:30:00	HZISBG09BHW	88.966	86.036	91.306	
2017/12/21 18:15:00	2017/12/21 18:30:00	HZISBG12BHW	90.06	87.454	92.234	
2017/12/21 18:30:00	2017/12/21 18:45:00	HZISBG09BHW	88.899	85.85	91.326	
2017/12/21 18:30:00	2017/12/21 18:45:00	HZISBG12BHW	89.714	86.834	92.097	
2017/12/21 18:45:00	2017/12/21 19:00:00	HZISBG09BHW	88.552	85.675	90.868	
2017/12/21 18:45:00	2017/12/21 19:00:00	HZISBG12BHW	89.432	86.537	91.842	
2017/12/21 19:00:00	2017/12/21 19:15:00	HZISBG09BHW	88.195	85.202	90.587	
2017/12/21 19:00:00	2017/12/21 19:15:00	HZISBG12BHW	89.279	86.366	91.758	
2017/12/21 19:15:00	2017/12/21 19:30:00	HZISBG09BHW	88.161	84.984	90.707	
2017/12/21 19:15:00	2017/12/21 19:30:00	HZISBG12BHW	89.437	86.55	91.89	
2017/12/21 19:30:00	2017/12/21 19:45:00	HZISBG09BHW	87.701	84.618	90.216	
2017/12/21 19:30:00	2017/12/21 19:45:00	HZISBG12BHW	89.28	86.196	91.899	
2017/12/21 19:45:00	2017/12/21 20:00:00	HZISBG09BHW	87.794	84.766	90.272	
2017/12/21 19:45:00	2017/12/21 20:00:00	HZISBG12BHW	89.125	86.11	91.694	
2017/12/21 20:00:00	2017/12/21 20:15:00	HZISBG09BHW	87.672	84.744	90.08	
2017/12/21 20:00:00	2017/12/21 20:15:00	HZISBG12BHW	89.217	86.291	91.771	
2017/12/21 20:15:00	2017/12/21 20:30:00	HZISBG09BHW	87.733	84.716	90.228	
2017/12/21 20:15:00	2017/12/21 20:30:00	HZISBG12BHW	89.169	86.141	91.822	
2017/12/21 20:30:00	2017/12/21 20:45:00	HZISBG09BHW	87.633	84.761	90.024	
2017/12/21 20:30:00	2017/12/21 20:45:00	HZISBG12BHW	89.202	86.02	91.984	
2017/12/21 20:45:00	2017/12/21 21:00:00	HZISBG09BHW	87.255	84.295	89.717	
2017/12/21 20:45:00	2017/12/21 21:00:00	HZISBG12BHW	88.67	85.658	91.294	
2017/12/21 21:00:00	2017/12/21 21:15:00	HZISBG09BHW	87.45	84.512	89.938	
2017/12/21 21:00:00	2017/12/21 21:15:00	HZISBG12BHW	88.359	85.438	90.931	
2017/12/21 21:15:00	2017/12/21 21:30:00	HZISBG09BHW	86.971	83.997	89.434	
2017/12/21 21:15:00	2017/12/21 21:30:00	HZISBG12BHW	87.7	84.324	90.656	
2017/12/21 21:30:00	2017/12/21 21:45:00	HZISBG09BHW	87.23	84.113	89.841	
2017/12/21 21:30:00	2017/12/21 21:45:00	HZISBG12BHW	87.475	83.977	90.546	
2017/12/21 21:45:00	2017/12/21 22:00:00	HZISBG09BHW	86.73	83.736	89.211	
2017/12/21 21:45:00	2017/12/21 22:00:00	HZISBG12BHW	87.097	83.754	89.992	
2017/12/21 22:00:00	2017/12/21 22:15:00	HZISBG09BHW	85.943	82.913	88.473	
2017/12/21 22:00:00	2017/12/21 22:15:00	HZISBG12BHW	86.346	83.121	89.206	
2017/12/21 22:15:00	2017/12/21 22:30:00	HZISBG09BHW	85.491	82.48	88.013	
2017/12/21 22:15:00	2017/12/21 22:30:00	HZISBG12BHW	85.847	82.846	88.526	
2017/12/21 22:30:00	2017/12/21 22:45:00	HZISBG09BHW	85.307	82.599	87.614	
2017/12/21 22:30:00	2017/12/21 22:45:00	HZISBG12BHW	85.701	83.14	87.946	
2017/12/21 22:45:00	2017/12/21 23:00:00	HZISBG09BHW	84.369	81.321	86.924	
2017/12/21 22:45:00	2017/12/21 23:00:00	HZISBG12BHW	85.286	82.396	87.846	
2017/12/21 23:00:00	2017/12/21 23:15:00	HZISBG09BHW	83.386	80.714	85.6	
2017/12/21 23:00:00	2017/12/21 23:15:00	HZISBG12BHW	86.04	83.337	88.467	
2017/12/21 23:15:00	2017/12/21 23:30:00	HZISBG09BHW	82.769	80.109	85.016	
2017/12/21 23:15:00	2017/12/21 23:30:00	HZISBG12BHW	85.815	83.136	88.26	
2017/12/21 23:30:00	2017/12/21 23:45:00	HZISBG09BHW	81.918	79.69	83.788	
2017/12/21 23:30:00	2017/12/21 23:45:00	HZISBG12BHW	85.59	82.404	88.377	
2017/12/21 23:45:00	2017/12/22 0:00:00	HZISBG09BHW	81.597	79.154	83.656	
2017/12/22 0:00:00	2017/12/22 0:15:00	HZISBG09BHW	81.395	78.718	83.621	
2017/12/22 0:15:00	2017/12/22 0:30:00	HZISBG09BHW	79.517	77.933	80.865	
2017/12/22 0:15:00	2017/12/22 0:30:00	HZISBG12BHW	84.395	81.437	86.975	
2017/12/22 0:30:00	2017/12/22 0:45:00	HZISBG09BHW	78.566	77.126	79.793	
2017/12/22 0:30:00	2017/12/22 0:45:00	HZISBG12BHW	84.249	81.49	86.665	
2017/12/22 0:45:00	2017/12/22 1:00:00	HZISBG09BHW	78.734	76.622	80.519	
2017/12/22 1:00:00	2017/12/22 1:15:00	HZISBG09BHW	76.244	74.328	77.787	
2017/12/22 1:00:00	2017/12/22 1:15:00	HZISBG12BHW	79.388	75.605	82.816	
2017/12/22 1:15:00	2017/12/22 1:30:00	HZISBG09BHW	76.309	74.094	78.066	
2017/12/22 1:15:00	2017/12/22 1:30:00	HZISBG12BHW	82.894	80.884	84.661	
2017/12/22 1:30:00	2017/12/22 1:45:00	HZISBG09BHW	75.396	73.297	77.094	
2017/12/22 1:30:00	2017/12/22 1:45:00	HZISBG12BHW	82.223	80.126	84.024	
2017/12/22 1:45:00	2017/12/22 2:00:00	HZISBG09BHW	74.497	73.599	75.235	
2017/12/22 1:45:00	2017/12/22 2:00:00	HZISBG12BHW	81.635	79.511	83.474	
2017/12/22 2:00:00	2017/12/22 2:15:00	HZISBG09BHW	72.591	72.281	72.846	
2017/12/22 2:00:00	2017/12/22 2:15:00	HZISBG12BHW	81.886	81.266	82.425	
2017/12/22 2:15:00	2017/12/22 2:30:00	HZISBG09BHW	71.4	72.055	70.889	
2017/12/22 2:15:00	2017/12/22 2:30:00	HZISBG12BHW	80.786	78.53	82.739	
2017/12/22 2:30:00	2017/12/22 2:45:00	HZISBG09BHW	71.386	72.984	70.116	
2017/12/22 2:30:00	2017/12/22 2:45:00	HZISBG12BHW	81.89	79.051	84.245	
2017/12/22 2:45:00	2017/12/22 3:00:00	HZISBG09BHW	69.542	70.237	69.012	
2017/12/22 2:45:00	2017/12/22 3:00:00	HZISBG12BHW	80.132	76.89	82.867	
2017/12/22 3:00:00	2017/12/22 3:15:00	HZISBG09BHW	70.326	70.747	70.002	
2017/12/22 3:00:00	2017/12/22 3:15:00	HZISBG12BHW	80.807	78.844	82.443	
2017/12/22 3:15:00	2017/12/22 3:30:00	HZISBG09BHW	69.109	70.061	68.365	
2017/12/22 3:15:00	2017/12/22 3:30:00	HZISBG12BHW	79.943	77.217	82.198	
2017/12/22 3:30:00	2017/12/22 3:45:00	HZISBG09BHW	69.247	69.562	69.009	
2017/12/22 3:30:00	2017/12/22 3:45:00	HZISBG12BHW	78.956	76.536	81.005	
2017/12/22 3:45:00	2017/12/22 4:00:00	HZISBG09BHW	69.843	70.51	69.334	
2017/12/22 3:45:00	2017/12/22 4:00:00	HZISBG12BHW	80.063	77.302	82.244	
2017/12/22 4:00:00	2017/12/22 4:15:00	HZISBG09BHW	70.839	71.849	70.045	
2017/12/22 4:00:00	2017/12/22 4:15:00	HZISBG12BHW	80.829	78.997	82.289	
2017/12/22 4:15:00	2017/12/22 4:30:00	HZISBG09BHW	69.134	70.918	67.815	
2017/12/22 4:15:00	2017/12/22 4:30:00	HZISBG12BHW	80.731	77.744	83.095	
2017/12/22 4:30:00	2017/12/22 4:45:00	HZISBG09BHW	69.203	70.965	67.889	
2017/12/22 4:30:00	2017/12/22 4:45:00	HZISBG12BHW	81.631	78.622	84.196	
2017/12/22 4:45:00	2017/12/22 5:00:00	HZISBG09BHW	69.753	73.171	67.292	
2017/12/22 4:45:00	2017/12/22 5:00:00	HZISBG12BHW	81.121	78.601	83.323	
2017/12/22 5:00:00	2017/12/22 5:15:00	HZISBG09BHW	72.868	75.772	70.651	
2017/12/22 5:00:00	2017/12/22 5:15:00	HZISBG12BHW	82.691	79.273	85.498	
2017/12/22 5:15:00	2017/12/22 5:30:00	HZISBG09BHW	72.879	74.647	71.553	
2017/12/22 5:15:00	2017/12/22 5:30:00	HZISBG12BHW	83.116	80.62	85.164	
2017/12/22 5:30:00	2017/12/22 5:45:00	HZISBG09BHW	74.943	75.92	74.205	
2017/12/22 5:30:00	2017/12/22 5:45:00	HZISBG12BHW	84.829	81.635	87.57	
2017/12/22 5:45:00	2017/12/22 6:00:00	HZISBG09BHW	77.838	78.725	77.143	
2017/12/22 5:45:00	2017/12/22 6:00:00	HZISBG12BHW	85.788	82.382	88.692	
2017/12/22 6:00:00	2017/12/22 6:15:00	HZISBG09BHW	79.966	79.516	80.319	
2017/12/22 6:00:00	2017/12/22 6:15:00	HZISBG12BHW	88.024	85.626	90.09	
2017/12/22 6:15:00	2017/12/22 6:30:00	HZISBG09BHW	82.068	81.016	82.89	
2017/12/22 6:15:00	2017/12/22 6:30:00	HZISBG12BHW	88.375	84.992	91.34	
2017/12/22 6:30:00	2017/12/22 6:45:00	HZISBG09BHW	84.948	82.998	86.55	
2017/12/22 6:30:00	2017/12/22 6:45:00	HZISBG12BHW	88.817	85.841	91.429	
2017/12/22 6:45:00	2017/12/22 7:00:00	HZISBG09BHW	86.533	83.924	88.698	
2017/12/22 6:45:00	2017/12/22 7:00:00	HZISBG12BHW	89.771	86.747	92.421	
2017/12/22 7:00:00	2017/12/22 7:15:00	HZISBG09BHW	87.714	84.984	89.995	
2017/12/22 7:00:00	2017/12/22 7:15:00	HZISBG12BHW	90.275	87.464	92.692	
2017/12/22 7:15:00	2017/12/22 7:30:00	HZISBG09BHW	88.413	85.933	90.516	
2017/12/22 7:15:00	2017/12/22 7:30:00	HZISBG12BHW	90.511	87.802	92.88	
2017/12/22 7:30:00	2017/12/22 7:45:00	HZISBG09BHW	89.105	86.658	91.163	
2017/12/22 7:30:00	2017/12/22 7:45:00	HZISBG12BHW	90.793	88.202	93.058	
2017/12/22 7:45:00	2017/12/22 8:00:00	HZISBG09BHW	89.67	87.232	91.743	
2017/12/22 7:45:00	2017/12/22 8:00:00	HZISBG12BHW	91.073	88.578	93.259	
2017/12/22 8:00:00	2017/12/22 8:15:00	HZISBG09BHW	89.637	87.085	91.747	
2017/12/22 8:00:00	2017/12/22 8:15:00	HZISBG12BHW	91.039	88.6	93.153	
2017/12/22 8:15:00	2017/12/22 8:30:00	HZISBG09BHW	90.084	87.79	91.982	
2017/12/22 8:15:00	2017/12/22 8:30:00	HZISBG12BHW	91.149	88.741	93.207	
2017/12/22 8:30:00	2017/12/22 8:45:00	HZISBG09BHW	89.569	87.145	91.488	
2017/12/22 8:30:00	2017/12/22 8:45:00	HZISBG12BHW	91.097	88.672	93.156	
2017/12/22 8:45:00	2017/12/22 9:00:00	HZISBG09BHW	89.474	86.592	91.67	
2017/12/22 8:45:00	2017/12/22 9:00:00	HZISBG12BHW	90.996	88.525	93.055	
2017/12/22 9:00:00	2017/12/22 9:15:00	HZISBG09BHW	89.445	86.476	91.686	
2017/12/22 9:00:00	2017/12/22 9:15:00	HZISBG12BHW	90.964	88.265	93.146	
2017/12/22 9:15:00	2017/12/22 9:30:00	HZISBG09BHW	89.244	86.045	91.57	
2017/12/22 9:15:00	2017/12/22 9:30:00	HZISBG12BHW	90.726	87.976	92.905	
2017/12/22 9:30:00	2017/12/22 9:45:00	HZISBG09BHW	89.453	86.209	91.776	
2017/12/22 9:30:00	2017/12/22 9:45:00	HZISBG12BHW	90.532	87.821	92.681	
2017/12/22 9:45:00	2017/12/22 10:00:00	HZISBG09BHW	89.536	86.195	91.907	
2017/12/22 9:45:00	2017/12/22 10:00:00	HZISBG12BHW	90.717	87.969	92.886	
2017/12/22 10:00:00	2017/12/22 10:15:00	HZISBG09BHW	89.271	85.967	91.593	
2017/12/22 10:00:00	2017/12/22 10:15:00	HZISBG12BHW	90.583	87.767	92.794	
2017/12/22 10:15:00	2017/12/22 10:30:00	HZISBG09BHW	89.436	86.139	91.752	
2017/12/22 10:15:00	2017/12/22 10:30:00	HZISBG12BHW	90.702	87.955	92.848	
2017/12/22 10:30:00	2017/12/22 10:45:00	HZISBG09BHW	89.568	86.253	91.902	
2017/12/22 10:30:00	2017/12/22 10:45:00	HZISBG12BHW	90.684	87.779	92.961	
2017/12/22 10:45:00	2017/12/22 11:00:00	HZISBG09BHW	89.646	86.195	92.084	
2017/12/22 10:45:00	2017/12/22 11:00:00	HZISBG12BHW	90.743	87.994	92.935	
2017/12/22 11:00:00	2017/12/22 11:15:00	HZISBG09BHW	89.606	86.281	91.946	
2017/12/22 11:00:00	2017/12/22 11:15:00	HZISBG12BHW	90.803	88.108	92.963	
2017/12/22 11:15:00	2017/12/22 11:30:00	HZISBG09BHW	89.533	86.185	91.941	
2017/12/22 11:15:00	2017/12/22 11:30:00	HZISBG12BHW	90.961	88.108	93.223	
2017/12/22 11:30:00	2017/12/22 11:45:00	HZISBG09BHW	89.469	86.217	91.855	
2017/12/22 11:30:00	2017/12/22 11:45:00	HZISBG12BHW	90.915	88.285	93.071	
2017/12/22 11:45:00	2017/12/22 12:00:00	HZISBG09BHW	89.55	86.339	91.94	
2017/12/22 11:45:00	2017/12/22 12:00:00	HZISBG12BHW	90.941	88.265	93.141	
2017/12/22 12:00:00	2017/12/22 12:15:00	HZISBG09BHW	90.015	87.326	92.222	
2017/12/22 12:00:00	2017/12/22 12:15:00	HZISBG12BHW	91.049	88.566	93.204	
2017/12/22 12:15:00	2017/12/22 12:30:00	HZISBG09BHW	89.937	87.251	92.138	
2017/12/22 12:15:00	2017/12/22 12:30:00	HZISBG12BHW	91.2	88.699	93.386	
2017/12/22 12:30:00	2017/12/22 12:45:00	HZISBG09BHW	89.828	87.129	92.053	
2017/12/22 12:30:00	2017/12/22 12:45:00	HZISBG12BHW	91.15	88.598	93.363	
2017/12/22 12:45:00	2017/12/22 13:00:00	HZISBG09BHW	89.32	87.134	91.092	
2017/12/22 12:45:00	2017/12/22 13:00:00	HZISBG12BHW	91.068	88.549	93.24	
2017/12/22 13:00:00	2017/12/22 13:15:00	HZISBG09BHW	89.85	87.256	91.881	
2017/12/22 13:00:00	2017/12/22 13:15:00	HZISBG12BHW	90.999	88.534	93.105	
2017/12/22 13:15:00	2017/12/22 13:30:00	HZISBG09BHW	89.619	86.65	91.873	
2017/12/22 13:15:00	2017/12/22 13:30:00	HZISBG12BHW	90.93	88.393	93.07	
2017/12/22 13:30:00	2017/12/22 13:45:00	HZISBG09BHW	89.492	86.296	91.801	
2017/12/22 13:30:00	2017/12/22 13:45:00	HZISBG12BHW	91.187	88.531	93.34	
2017/12/22 13:45:00	2017/12/22 14:00:00	HZISBG09BHW	89.421	86.156	91.742	
2017/12/22 13:45:00	2017/12/22 14:00:00	HZISBG12BHW	90.938	88.233	93.109	
2017/12/22 14:00:00	2017/12/22 14:15:00	HZISBG09BHW	89.246	85.784	91.674	
2017/12/22 14:00:00	2017/12/22 14:15:00	HZISBG12BHW	90.667	87.717	93.004	
2017/12/22 14:15:00	2017/12/22 14:30:00	HZISBG09BHW	89.367	85.951	91.718	
2017/12/22 14:15:00	2017/12/22 14:30:00	HZISBG12BHW	90.722	87.774	93.079	
2017/12/22 14:30:00	2017/12/22 14:45:00	HZISBG09BHW	89.164	85.798	91.51	
2017/12/22 14:30:00	2017/12/22 14:45:00	HZISBG12BHW	90.628	87.667	92.98	
2017/12/22 14:45:00	2017/12/22 15:00:00	HZISBG09BHW	89.331	86.023	91.637	
2017/12/22 14:45:00	2017/12/22 15:00:00	HZISBG12BHW	90.693	87.791	92.995	
2017/12/22 15:00:00	2017/12/22 15:15:00	HZISBG09BHW	89.313	86	91.662	
2017/12/22 15:00:00	2017/12/22 15:15:00	HZISBG12BHW	90.816	88.093	92.976	
2017/12/22 15:15:00	2017/12/22 15:30:00	HZISBG09BHW	89.243	85.982	91.532	
2017/12/22 15:15:00	2017/12/22 15:30:00	HZISBG12BHW	90.695	87.996	92.859	
2017/12/22 15:30:00	2017/12/22 15:45:00	HZISBG09BHW	89.296	86.112	91.567	
2017/12/22 15:30:00	2017/12/22 15:45:00	HZISBG12BHW	90.839	88.14	93.003	
2017/12/22 15:45:00	2017/12/22 16:00:00	HZISBG09BHW	89.074	85.886	91.341	
2017/12/22 15:45:00	2017/12/22 16:00:00	HZISBG12BHW	90.816	88.12	92.974	
2017/12/22 16:00:00	2017/12/22 16:15:00	HZISBG09BHW	89.247	86.131	91.488	
2017/12/22 16:00:00	2017/12/22 16:15:00	HZISBG12BHW	90.957	88.305	93.096	
2017/12/22 16:15:00	2017/12/22 16:30:00	HZISBG09BHW	89.313	86.235	91.539	
2017/12/22 16:15:00	2017/12/22 16:30:00	HZISBG12BHW	90.933	88.35	93.032	
2017/12/22 16:30:00	2017/12/22 16:45:00	HZISBG09BHW	89.365	86.287	91.593	
2017/12/22 16:30:00	2017/12/22 16:45:00	HZISBG12BHW	90.946	88.375	93.044	
2017/12/22 16:45:00	2017/12/22 17:00:00	HZISBG09BHW	89.23	86.169	91.448	
2017/12/22 16:45:00	2017/12/22 17:00:00	HZISBG12BHW	90.998	88.517	93.044	
2017/12/22 17:00:00	2017/12/22 17:15:00	HZISBG09BHW	89.388	86.571	91.505	
2017/12/22 17:00:00	2017/12/22 17:15:00	HZISBG12BHW	90.938	88.622	92.882	
2017/12/22 17:15:00	2017/12/22 17:30:00	HZISBG09BHW	89.445	86.606	91.597	
