------------------在性能统计中检查CSC3300的335674320 模块CPU平均占用率大于60%------------------
获取数据失败
Connection to Sybase server has been lost. All active transactions have been rolled back
------------------在性能统计中查询1056974608 CPU平均占用率测量结果大于80%------------------
无
------------------在性能统计中查询1056974658 单板内存占用率测量结果大于85%------------------
开始时间	结束时间	单板内存平均占用率	网元名称	位置	位置名称	
------------------在性能统计中查询ATS接通率------------------
StartTime	EndTime	网元名	ATS O侧接通率	ATS T侧接通率	ATS AS 接通率	
------------------在性能统计中查询PSBC接通率------------------
StartTime	EndTime	网元名	PSBC接通率	
2017/12/20 4:45:00	2017/12/20 5:00:00	HZPSBC13BHW	34.347	99.511	
2017/12/20 4:45:00	2017/12/20 5:00:00	HZPSBC14BHW	32.164	99.503	
2017/12/20 5:00:00	2017/12/20 5:15:00	HZPSBC13BHW	35.43	99.552	
2017/12/20 5:00:00	2017/12/20 5:15:00	HZPSBC14BHW	33.88	99.487	
2017/12/20 5:15:00	2017/12/20 5:30:00	HZPSBC13BHW	33.178	99.538	
2017/12/20 5:15:00	2017/12/20 5:30:00	HZPSBC14BHW	34.428	99.52	
2017/12/20 5:30:00	2017/12/20 5:45:00	HZPSBC13BHW	31.237	99.573	
2017/12/20 5:30:00	2017/12/20 5:45:00	HZPSBC14BHW	37.589	99.554	
2017/12/20 5:45:00	2017/12/20 6:00:00	HZPSBC13BHW	34.756	99.469	
2017/12/20 5:45:00	2017/12/20 6:00:00	HZPSBC14BHW	38.169	99.52	
2017/12/20 6:00:00	2017/12/20 6:15:00	HZPSBC13BHW	38.741	99.514	
2017/12/20 6:00:00	2017/12/20 6:15:00	HZPSBC14BHW	42.181	99.514	
2017/12/20 6:15:00	2017/12/20 6:30:00	HZPSBC13BHW	42.19	99.505	
2017/12/20 6:15:00	2017/12/20 6:30:00	HZPSBC14BHW	43.265	99.428	
2017/12/20 6:30:00	2017/12/20 6:45:00	HZPSBC13BHW	47.953	99.548	
2017/12/20 6:30:00	2017/12/20 6:45:00	HZPSBC14BHW	47.427	99.542	
2017/12/20 6:45:00	2017/12/20 7:00:00	HZPSBC13BHW	54.205	99.508	
2017/12/20 6:45:00	2017/12/20 7:00:00	HZPSBC14BHW	54.835	99.484	
2017/12/20 7:00:00	2017/12/20 7:15:00	HZPSBC13BHW	58.897	99.513	
2017/12/20 7:00:00	2017/12/20 7:15:00	HZPSBC14BHW	59.372	99.514	
2017/12/20 7:15:00	2017/12/20 7:30:00	HZPSBC13BHW	56.235	99.499	
2017/12/20 7:15:00	2017/12/20 7:30:00	HZPSBC14BHW	59.841	99.458	
2017/12/20 7:30:00	2017/12/20 7:45:00	HZPSBC13BHW	56.534	99.509	
2017/12/20 7:30:00	2017/12/20 7:45:00	HZPSBC14BHW	54.685	99.452	
2017/12/20 7:45:00	2017/12/20 8:00:00	HZPSBC13BHW	57.696	99.511	
2017/12/20 7:45:00	2017/12/20 8:00:00	HZPSBC14BHW	55.001	99.481	
2017/12/20 8:00:00	2017/12/20 8:15:00	HZPSBC13BHW	58.969	99.528	
2017/12/20 8:00:00	2017/12/20 8:15:00	HZPSBC14BHW	56.138	99.476	
2017/12/20 8:15:00	2017/12/20 8:30:00	HZPSBC13BHW	58.729	99.502	
2017/12/20 8:15:00	2017/12/20 8:30:00	HZPSBC14BHW	57.138	99.526	
2017/12/20 8:30:00	2017/12/20 8:45:00	HZPSBC13BHW	57.224	99.448	
2017/12/20 8:30:00	2017/12/20 8:45:00	HZPSBC14BHW	58.157	99.497	
2017/12/20 8:45:00	2017/12/20 9:00:00	HZPSBC13BHW	58.617	99.488	
2017/12/20 8:45:00	2017/12/20 9:00:00	HZPSBC14BHW	57.7	99.505	
2017/12/20 9:00:00	2017/12/20 9:15:00	HZPSBC13BHW	63.437	99.513	
2017/12/20 9:00:00	2017/12/20 9:15:00	HZPSBC14BHW	57.584	99.485	
2017/12/20 9:15:00	2017/12/20 9:30:00	HZPSBC13BHW	65.246	99.487	
2017/12/20 9:15:00	2017/12/20 9:30:00	HZPSBC14BHW	54.491	99.502	
2017/12/20 9:30:00	2017/12/20 9:45:00	HZPSBC13BHW	69.665	99.52	
2017/12/20 9:30:00	2017/12/20 9:45:00	HZPSBC14BHW	52.945	99.459	
2017/12/20 9:45:00	2017/12/20 10:00:00	HZPSBC13BHW	73.944	99.463	
2017/12/20 9:45:00	2017/12/20 10:00:00	HZPSBC14BHW	53.485	99.412	
2017/12/20 10:00:00	2017/12/20 10:15:00	HZPSBC13BHW	74.611	99.507	
2017/12/20 10:00:00	2017/12/20 10:15:00	HZPSBC14BHW	54.994	99.414	
2017/12/20 10:15:00	2017/12/20 10:30:00	HZPSBC13BHW	68.057	99.507	
2017/12/20 10:15:00	2017/12/20 10:30:00	HZPSBC14BHW	55.606	99.48	
2017/12/20 10:30:00	2017/12/20 10:45:00	HZPSBC13BHW	68.973	99.52	
2017/12/20 10:30:00	2017/12/20 10:45:00	HZPSBC14BHW	55.029	99.513	
2017/12/20 10:45:00	2017/12/20 11:00:00	HZPSBC13BHW	68.823	99.501	
2017/12/20 10:45:00	2017/12/20 11:00:00	HZPSBC14BHW	56.65	99.455	
2017/12/20 11:00:00	2017/12/20 11:15:00	HZPSBC13BHW	67.587	99.516	
2017/12/20 11:00:00	2017/12/20 11:15:00	HZPSBC14BHW	58.136	99.491	
2017/12/20 11:15:00	2017/12/20 11:30:00	HZPSBC13BHW	64.345	99.534	
2017/12/20 11:15:00	2017/12/20 11:30:00	HZPSBC14BHW	58.677	99.543	
2017/12/20 11:30:00	2017/12/20 11:45:00	HZPSBC13BHW	59.943	99.548	
2017/12/20 11:30:00	2017/12/20 11:45:00	HZPSBC14BHW	59.198	99.531	
2017/12/20 11:45:00	2017/12/20 12:00:00	HZPSBC13BHW	60.658	99.525	
2017/12/20 11:45:00	2017/12/20 12:00:00	HZPSBC14BHW	62.208	99.526	
2017/12/20 12:00:00	2017/12/20 12:15:00	HZPSBC13BHW	59.303	99.541	
2017/12/20 12:00:00	2017/12/20 12:15:00	HZPSBC14BHW	58.077	99.462	
2017/12/20 12:15:00	2017/12/20 12:30:00	HZPSBC13BHW	57.261	99.534	
2017/12/20 12:15:00	2017/12/20 12:30:00	HZPSBC14BHW	55.831	99.497	
2017/12/20 12:30:00	2017/12/20 12:45:00	HZPSBC13BHW	63.616	99.503	
2017/12/20 12:30:00	2017/12/20 12:45:00	HZPSBC14BHW	59.02	99.485	
2017/12/20 12:45:00	2017/12/20 13:00:00	HZPSBC13BHW	66.176	99.481	
2017/12/20 12:45:00	2017/12/20 13:00:00	HZPSBC14BHW	60.169	99.487	
2017/12/20 13:00:00	2017/12/20 13:15:00	HZPSBC13BHW	67.204	99.474	
2017/12/20 13:00:00	2017/12/20 13:15:00	HZPSBC14BHW	63.199	99.475	
2017/12/20 13:15:00	2017/12/20 13:30:00	HZPSBC13BHW	69.876	99.482	
2017/12/20 13:15:00	2017/12/20 13:30:00	HZPSBC14BHW	64.174	99.467	
2017/12/20 13:30:00	2017/12/20 13:45:00	HZPSBC13BHW	66.944	99.466	
2017/12/20 13:30:00	2017/12/20 13:45:00	HZPSBC14BHW	64.47	99.449	
2017/12/20 13:45:00	2017/12/20 14:00:00	HZPSBC13BHW	69.665	99.456	
2017/12/20 13:45:00	2017/12/20 14:00:00	HZPSBC14BHW	62.082	99.488	
2017/12/20 14:00:00	2017/12/20 14:15:00	HZPSBC13BHW	68.494	99.451	
2017/12/20 14:00:00	2017/12/20 14:15:00	HZPSBC14BHW	64.028	99.393	
2017/12/20 14:15:00	2017/12/20 14:30:00	HZPSBC13BHW	64.349	99.46	
2017/12/20 14:15:00	2017/12/20 14:30:00	HZPSBC14BHW	61.513	99.417	
2017/12/20 14:30:00	2017/12/20 14:45:00	HZPSBC13BHW	62.555	99.531	
2017/12/20 14:30:00	2017/12/20 14:45:00	HZPSBC14BHW	60.775	99.481	
2017/12/20 14:45:00	2017/12/20 15:00:00	HZPSBC13BHW	60.467	99.491	
2017/12/20 14:45:00	2017/12/20 15:00:00	HZPSBC14BHW	59.445	99.514	
2017/12/20 15:00:00	2017/12/20 15:15:00	HZPSBC13BHW	60.154	99.542	
2017/12/20 15:00:00	2017/12/20 15:15:00	HZPSBC14BHW	60.802	99.512	
2017/12/20 15:15:00	2017/12/20 15:30:00	HZPSBC13BHW	56.553	99.564	
2017/12/20 15:15:00	2017/12/20 15:30:00	HZPSBC14BHW	63.878	99.531	
2017/12/20 15:30:00	2017/12/20 15:45:00	HZPSBC13BHW	56.652	99.571	
2017/12/20 15:30:00	2017/12/20 15:45:00	HZPSBC14BHW	63.609	99.535	
2017/12/20 15:45:00	2017/12/20 16:00:00	HZPSBC13BHW	60.273	99.535	
2017/12/20 15:45:00	2017/12/20 16:00:00	HZPSBC14BHW	62.955	99.499	
2017/12/20 16:00:00	2017/12/20 16:15:00	HZPSBC13BHW	61.215	99.513	
2017/12/20 16:00:00	2017/12/20 16:15:00	HZPSBC14BHW	60.875	99.442	
2017/12/20 16:15:00	2017/12/20 16:30:00	HZPSBC13BHW	61.485	99.528	
2017/12/20 16:15:00	2017/12/20 16:30:00	HZPSBC14BHW	64.029	99.488	
2017/12/20 16:30:00	2017/12/20 16:45:00	HZPSBC13BHW	61.007	99.562	
2017/12/20 16:30:00	2017/12/20 16:45:00	HZPSBC14BHW	68.46	99.569	
2017/12/20 16:45:00	2017/12/20 17:00:00	HZPSBC13BHW	60.321	99.42	
2017/12/20 16:45:00	2017/12/20 17:00:00	HZPSBC14BHW	67.722	99.427	
2017/12/20 17:00:00	2017/12/20 17:15:00	HZPSBC13BHW	62.716	99.386	
2017/12/20 17:00:00	2017/12/20 17:15:00	HZPSBC14BHW	69.654	99.396	
2017/12/20 17:15:00	2017/12/20 17:30:00	HZPSBC13BHW	64.968	99.222	
2017/12/20 17:15:00	2017/12/20 17:30:00	HZPSBC14BHW	68.764	99.236	
2017/12/20 17:30:00	2017/12/20 17:45:00	HZPSBC13BHW	63.493	99.38	
2017/12/20 17:30:00	2017/12/20 17:45:00	HZPSBC14BHW	66.458	99.41	
2017/12/20 17:45:00	2017/12/20 18:00:00	HZPSBC13BHW	61.426	99.453	
2017/12/20 17:45:00	2017/12/20 18:00:00	HZPSBC14BHW	69.389	99.443	
2017/12/20 18:00:00	2017/12/20 18:15:00	HZPSBC13BHW	59.796	99.442	
2017/12/20 18:00:00	2017/12/20 18:15:00	HZPSBC14BHW	65.701	99.485	
2017/12/20 18:15:00	2017/12/20 18:30:00	HZPSBC13BHW	57.571	99.565	
2017/12/20 18:15:00	2017/12/20 18:30:00	HZPSBC14BHW	63.736	99.519	
2017/12/20 18:30:00	2017/12/20 18:45:00	HZPSBC13BHW	54.939	99.564	
2017/12/20 18:30:00	2017/12/20 18:45:00	HZPSBC14BHW	66.863	99.563	
2017/12/20 18:45:00	2017/12/20 19:00:00	HZPSBC13BHW	53.396	99.594	
2017/12/20 18:45:00	2017/12/20 19:00:00	HZPSBC14BHW	67.69	99.597	
2017/12/20 19:00:00	2017/12/20 19:15:00	HZPSBC13BHW	54.918	99.599	
2017/12/20 19:00:00	2017/12/20 19:15:00	HZPSBC14BHW	66.127	99.594	
2017/12/20 19:15:00	2017/12/20 19:30:00	HZPSBC13BHW	58.18	99.597	
2017/12/20 19:15:00	2017/12/20 19:30:00	HZPSBC14BHW	67.781	99.592	
2017/12/20 19:30:00	2017/12/20 19:45:00	HZPSBC13BHW	54.886	99.602	
2017/12/20 19:30:00	2017/12/20 19:45:00	HZPSBC14BHW	67.052	99.574	
2017/12/20 19:45:00	2017/12/20 20:00:00	HZPSBC13BHW	55.735	99.603	
2017/12/20 19:45:00	2017/12/20 20:00:00	HZPSBC14BHW	64.633	99.568	
2017/12/20 20:00:00	2017/12/20 20:15:00	HZPSBC13BHW	52.991	99.588	
2017/12/20 20:00:00	2017/12/20 20:15:00	HZPSBC14BHW	61.846	99.584	
2017/12/20 20:15:00	2017/12/20 20:30:00	HZPSBC13BHW	51.836	99.59	
2017/12/20 20:15:00	2017/12/20 20:30:00	HZPSBC14BHW	62.551	99.576	
2017/12/20 20:30:00	2017/12/20 20:45:00	HZPSBC13BHW	50.574	99.569	
2017/12/20 20:30:00	2017/12/20 20:45:00	HZPSBC14BHW	58.965	99.559	
2017/12/20 20:45:00	2017/12/20 21:00:00	HZPSBC13BHW	48.757	99.573	
2017/12/20 20:45:00	2017/12/20 21:00:00	HZPSBC14BHW	59.679	99.563	
2017/12/20 21:00:00	2017/12/20 21:15:00	HZPSBC13BHW	49.832	99.563	
2017/12/20 21:00:00	2017/12/20 21:15:00	HZPSBC14BHW	60.017	99.555	
2017/12/20 21:15:00	2017/12/20 21:30:00	HZPSBC13BHW	49.63	99.595	
2017/12/20 21:15:00	2017/12/20 21:30:00	HZPSBC14BHW	53.404	99.546	
2017/12/20 21:30:00	2017/12/20 21:45:00	HZPSBC13BHW	49.164	99.589	
2017/12/20 21:30:00	2017/12/20 21:45:00	HZPSBC14BHW	49.956	99.559	
2017/12/20 21:45:00	2017/12/20 22:00:00	HZPSBC13BHW	44.544	99.581	
2017/12/20 21:45:00	2017/12/20 22:00:00	HZPSBC14BHW	50.111	99.588	
2017/12/20 22:00:00	2017/12/20 22:15:00	HZPSBC13BHW	45.113	99.598	
2017/12/20 22:00:00	2017/12/20 22:15:00	HZPSBC14BHW	51.582	99.589	
2017/12/20 22:15:00	2017/12/20 22:30:00	HZPSBC13BHW	45.85	99.588	
2017/12/20 22:15:00	2017/12/20 22:30:00	HZPSBC14BHW	49.482	99.602	
2017/12/20 22:30:00	2017/12/20 22:45:00	HZPSBC13BHW	43.442	99.56	
2017/12/20 22:30:00	2017/12/20 22:45:00	HZPSBC14BHW	47.123	99.581	
2017/12/20 22:45:00	2017/12/20 23:00:00	HZPSBC13BHW	41.698	99.563	
2017/12/20 22:45:00	2017/12/20 23:00:00	HZPSBC14BHW	44.683	99.58	
2017/12/20 23:00:00	2017/12/20 23:15:00	HZPSBC13BHW	41.798	99.567	
2017/12/20 23:00:00	2017/12/20 23:15:00	HZPSBC14BHW	46.598	99.584	
2017/12/20 23:15:00	2017/12/20 23:30:00	HZPSBC13BHW	41.375	99.551	
2017/12/20 23:15:00	2017/12/20 23:30:00	HZPSBC14BHW	45.145	99.576	
2017/12/20 23:30:00	2017/12/20 23:45:00	HZPSBC13BHW	39.895	99.553	
2017/12/20 23:30:00	2017/12/20 23:45:00	HZPSBC14BHW	43.121	99.537	
2017/12/20 23:45:00	2017/12/21 0:00:00	HZPSBC13BHW	40.002	99.569	
2017/12/20 23:45:00	2017/12/21 0:00:00	HZPSBC14BHW	44.491	99.544	
2017/12/21 0:00:00	2017/12/21 0:15:00	HZPSBC13BHW	40.967	99.529	
2017/12/21 0:00:00	2017/12/21 0:15:00	HZPSBC14BHW	47.399	99.586	
2017/12/21 0:15:00	2017/12/21 0:30:00	HZPSBC13BHW	39.739	99.539	
2017/12/21 0:15:00	2017/12/21 0:30:00	HZPSBC14BHW	44.953	99.544	
2017/12/21 0:30:00	2017/12/21 0:45:00	HZPSBC13BHW	39.506	99.532	
2017/12/21 0:30:00	2017/12/21 0:45:00	HZPSBC14BHW	39.722	99.51	
2017/12/21 0:45:00	2017/12/21 1:00:00	HZPSBC13BHW	40.86	99.558	
2017/12/21 0:45:00	2017/12/21 1:00:00	HZPSBC14BHW	40.049	99.528	
2017/12/21 1:00:00	2017/12/21 1:15:00	HZPSBC13BHW	39.428	99.501	
2017/12/21 1:00:00	2017/12/21 1:15:00	HZPSBC14BHW	39.485	99.53	
2017/12/21 1:15:00	2017/12/21 1:30:00	HZPSBC13BHW	38.164	99.438	
2017/12/21 1:15:00	2017/12/21 1:30:00	HZPSBC14BHW	38.116	99.442	
2017/12/21 1:30:00	2017/12/21 1:45:00	HZPSBC13BHW	35.347	99.506	
2017/12/21 1:30:00	2017/12/21 1:45:00	HZPSBC14BHW	38.389	99.501	
2017/12/21 1:45:00	2017/12/21 2:00:00	HZPSBC13BHW	34.128	99.519	
2017/12/21 1:45:00	2017/12/21 2:00:00	HZPSBC14BHW	37.212	99.486	
2017/12/21 2:00:00	2017/12/21 2:15:00	HZPSBC13BHW	36.804	99.48	
2017/12/21 2:00:00	2017/12/21 2:15:00	HZPSBC14BHW	40.916	99.49	
2017/12/21 2:15:00	2017/12/21 2:30:00	HZPSBC13BHW	37.682	99.535	
2017/12/21 2:15:00	2017/12/21 2:30:00	HZPSBC14BHW	40.083	99.544	
2017/12/21 2:30:00	2017/12/21 2:45:00	HZPSBC13BHW	35.801	99.49	
2017/12/21 2:30:00	2017/12/21 2:45:00	HZPSBC14BHW	39.062	99.52	
2017/12/21 2:45:00	2017/12/21 3:00:00	HZPSBC13BHW	36.782	99.521	
2017/12/21 2:45:00	2017/12/21 3:00:00	HZPSBC14BHW	37.454	99.433	
2017/12/21 3:00:00	2017/12/21 3:15:00	HZPSBC13BHW	37.866	99.514	
2017/12/21 3:00:00	2017/12/21 3:15:00	HZPSBC14BHW	36.814	99.524	
2017/12/21 3:15:00	2017/12/21 3:30:00	HZPSBC13BHW	40.302	99.492	
2017/12/21 3:15:00	2017/12/21 3:30:00	HZPSBC14BHW	37.641	99.542	
2017/12/21 3:30:00	2017/12/21 3:45:00	HZPSBC13BHW	39.809	99.503	
2017/12/21 3:30:00	2017/12/21 3:45:00	HZPSBC14BHW	40.825	99.51	
2017/12/21 3:45:00	2017/12/21 4:00:00	HZPSBC13BHW	39.718	99.505	
2017/12/21 3:45:00	2017/12/21 4:00:00	HZPSBC14BHW	41.639	99.527	
2017/12/21 4:00:00	2017/12/21 4:15:00	HZPSBC13BHW	41.308	99.47	
2017/12/21 4:00:00	2017/12/21 4:15:00	HZPSBC14BHW	44.223	99.48	
2017/12/21 4:15:00	2017/12/21 4:30:00	HZPSBC13BHW	38.653	99.505	
2017/12/21 4:15:00	2017/12/21 4:30:00	HZPSBC14BHW	38.204	99.505	
2017/12/21 4:30:00	2017/12/21 4:45:00	HZPSBC13BHW	37.972	99.488	
2017/12/21 4:30:00	2017/12/21 4:45:00	HZPSBC14BHW	35.42	99.517	
2017/12/21 4:45:00	2017/12/21 5:00:00	HZPSBC13BHW	39.549	99.512	
2017/12/21 4:45:00	2017/12/21 5:00:00	HZPSBC14BHW	37.067	99.484	
2017/12/21 5:00:00	2017/12/21 5:15:00	HZPSBC13BHW	41.62	99.501	
2017/12/21 5:00:00	2017/12/21 5:15:00	HZPSBC14BHW	39.031	99.493	
2017/12/21 5:15:00	2017/12/21 5:30:00	HZPSBC13BHW	42.876	99.529	
2017/12/21 5:15:00	2017/12/21 5:30:00	HZPSBC14BHW	36.416	99.512	
2017/12/21 5:30:00	2017/12/21 5:45:00	HZPSBC13BHW	44.927	99.483	
2017/12/21 5:30:00	2017/12/21 5:45:00	HZPSBC14BHW	39.151	99.51	
2017/12/21 5:45:00	2017/12/21 6:00:00	HZPSBC13BHW	47.38	99.508	
2017/12/21 5:45:00	2017/12/21 6:00:00	HZPSBC14BHW	40.142	99.531	
2017/12/21 6:00:00	2017/12/21 6:15:00	HZPSBC13BHW	50.675	99.501	
2017/12/21 6:00:00	2017/12/21 6:15:00	HZPSBC14BHW	39.841	99.466	
2017/12/21 6:15:00	2017/12/21 6:30:00	HZPSBC13BHW	52.558	99.53	
2017/12/21 6:15:00	2017/12/21 6:30:00	HZPSBC14BHW	43.082	99.489	
2017/12/21 6:30:00	2017/12/21 6:45:00	HZPSBC13BHW	52.157	99.465	
2017/12/21 6:30:00	2017/12/21 6:45:00	HZPSBC14BHW	46.502	99.421	
2017/12/21 6:45:00	2017/12/21 7:00:00	HZPSBC13BHW	53.069	99.469	
2017/12/21 6:45:00	2017/12/21 7:00:00	HZPSBC14BHW	48.988	99.461	
2017/12/21 7:00:00	2017/12/21 7:15:00	HZPSBC13BHW	56.386	99.493	
2017/12/21 7:00:00	2017/12/21 7:15:00	HZPSBC14BHW	49.09	99.458	
2017/12/21 7:15:00	2017/12/21 7:30:00	HZPSBC13BHW	58.649	99.509	
2017/12/21 7:15:00	2017/12/21 7:30:00	HZPSBC14BHW	49.834	99.543	
2017/12/21 7:30:00	2017/12/21 7:45:00	HZPSBC13BHW	58.058	99.48	
2017/12/21 7:30:00	2017/12/21 7:45:00	HZPSBC14BHW	49.454	99.471	
2017/12/21 7:45:00	2017/12/21 8:00:00	HZPSBC13BHW	60.753	99.413	
2017/12/21 7:45:00	2017/12/21 8:00:00	HZPSBC14BHW	50.139	99.405	
2017/12/21 8:00:00	2017/12/21 8:15:00	HZPSBC13BHW	63.468	99.477	
2017/12/21 8:00:00	2017/12/21 8:15:00	HZPSBC14BHW	51	99.486	
2017/12/21 8:15:00	2017/12/21 8:30:00	HZPSBC13BHW	64.369	99.467	
2017/12/21 8:15:00	2017/12/21 8:30:00	HZPSBC14BHW	50.507	99.485	
2017/12/21 8:30:00	2017/12/21 8:45:00	HZPSBC13BHW	63.332	99.425	
2017/12/21 8:30:00	2017/12/21 8:45:00	HZPSBC14BHW	48.729	99.481	
2017/12/21 8:45:00	2017/12/21 9:00:00	HZPSBC13BHW	60.454	99.457	
2017/12/21 8:45:00	2017/12/21 9:00:00	HZPSBC14BHW	47.946	99.485	
2017/12/21 9:00:00	2017/12/21 9:15:00	HZPSBC13BHW	59.494	99.415	
2017/12/21 9:00:00	2017/12/21 9:15:00	HZPSBC14BHW	50.367	99.458	
2017/12/21 9:15:00	2017/12/21 9:30:00	HZPSBC13BHW	59.154	99.423	
2017/12/21 9:15:00	2017/12/21 9:30:00	HZPSBC14BHW	50.346	99.44	
2017/12/21 9:30:00	2017/12/21 9:45:00	HZPSBC13BHW	57.856	99.486	
2017/12/21 9:30:00	2017/12/21 9:45:00	HZPSBC14BHW	49.24	99.474	
2017/12/21 9:45:00	2017/12/21 10:00:00	HZPSBC13BHW	57.279	99.433	
2017/12/21 9:45:00	2017/12/21 10:00:00	HZPSBC14BHW	52.671	99.404	
2017/12/21 10:00:00	2017/12/21 10:15:00	HZPSBC13BHW	59.104	99.392	
2017/12/21 10:00:00	2017/12/21 10:15:00	HZPSBC14BHW	54.651	99.43	
2017/12/21 10:15:00	2017/12/21 10:30:00	HZPSBC13BHW	59.756	99.454	
2017/12/21 10:15:00	2017/12/21 10:30:00	HZPSBC14BHW	52.417	99.441	
2017/12/21 10:30:00	2017/12/21 10:45:00	HZPSBC13BHW	57.817	99.468	
2017/12/21 10:30:00	2017/12/21 10:45:00	HZPSBC14BHW	51.721	99.429	
2017/12/21 10:45:00	2017/12/21 11:00:00	HZPSBC13BHW	57.972	99.413	
2017/12/21 10:45:00	2017/12/21 11:00:00	HZPSBC14BHW	51.246	99.448	
2017/12/21 11:00:00	2017/12/21 11:15:00	HZPSBC13BHW	58.188	99.454	
2017/12/21 11:00:00	2017/12/21 11:15:00	HZPSBC14BHW	55.336	99.498	
2017/12/21 11:15:00	2017/12/21 11:30:00	HZPSBC13BHW	57.833	99.478	
2017/12/21 11:15:00	2017/12/21 11:30:00	HZPSBC14BHW	54.066	99.498	
2017/12/21 11:30:00	2017/12/21 11:45:00	HZPSBC13BHW	56.11	99.532	
2017/12/21 11:30:00	2017/12/21 11:45:00	HZPSBC14BHW	55.189	99.5	
2017/12/21 11:45:00	2017/12/21 12:00:00	HZPSBC13BHW	54.234	99.522	
2017/12/21 11:45:00	2017/12/21 12:00:00	HZPSBC14BHW	51.027	99.49	
2017/12/21 12:00:00	2017/12/21 12:15:00	HZPSBC13BHW	56.073	99.514	
2017/12/21 12:00:00	2017/12/21 12:15:00	HZPSBC14BHW	52.502	99.511	
2017/12/21 12:15:00	2017/12/21 12:30:00	HZPSBC13BHW	56.128	99.561	
2017/12/21 12:15:00	2017/12/21 12:30:00	HZPSBC14BHW	50.999	99.506	
2017/12/21 12:30:00	2017/12/21 12:45:00	HZPSBC13BHW	53.738	99.477	
2017/12/21 12:30:00	2017/12/21 12:45:00	HZPSBC14BHW	50.771	99.436	
2017/12/21 12:45:00	2017/12/21 13:00:00	HZPSBC13BHW	54.736	99.449	
2017/12/21 12:45:00	2017/12/21 13:00:00	HZPSBC14BHW	51.186	99.397	
2017/12/21 13:00:00	2017/12/21 13:15:00	HZPSBC13BHW	55.122	99.464	
2017/12/21 13:00:00	2017/12/21 13:15:00	HZPSBC14BHW	52.427	99.433	
2017/12/21 13:15:00	2017/12/21 13:30:00	HZPSBC13BHW	54.143	99.454	
2017/12/21 13:15:00	2017/12/21 13:30:00	HZPSBC14BHW	52.615	99.477	
2017/12/21 13:30:00	2017/12/21 13:45:00	HZPSBC13BHW	54.751	99.435	
2017/12/21 13:30:00	2017/12/21 13:45:00	HZPSBC14BHW	52.175	99.458	
2017/12/21 13:45:00	2017/12/21 14:00:00	HZPSBC13BHW	54.933	99.463	
2017/12/21 13:45:00	2017/12/21 14:00:00	HZPSBC14BHW	51.458	99.435	
2017/12/21 14:00:00	2017/12/21 14:15:00	HZPSBC13BHW	50.919	99.483	
2017/12/21 14:00:00	2017/12/21 14:15:00	HZPSBC14BHW	54.155	99.473	
2017/12/21 14:15:00	2017/12/21 14:30:00	HZPSBC13BHW	52.233	99.455	
2017/12/21 14:15:00	2017/12/21 14:30:00	HZPSBC14BHW	54.604	99.51	
2017/12/21 14:30:00	2017/12/21 14:45:00	HZPSBC13BHW	50.574	99.471	
2017/12/21 14:30:00	2017/12/21 14:45:00	HZPSBC14BHW	53.38	99.441	
2017/12/21 14:45:00	2017/12/21 15:00:00	HZPSBC13BHW	50.798	99.532	
2017/12/21 14:45:00	2017/12/21 15:00:00	HZPSBC14BHW	53.638	99.495	
2017/12/21 15:00:00	2017/12/21 15:15:00	HZPSBC13BHW	54.009	99.535	
2017/12/21 15:00:00	2017/12/21 15:15:00	HZPSBC14BHW	53.326	99.541	
2017/12/21 15:15:00	2017/12/21 15:30:00	HZPSBC13BHW	52.729	99.535	
2017/12/21 15:15:00	2017/12/21 15:30:00	HZPSBC14BHW	53.346	99.551	
2017/12/21 15:30:00	2017/12/21 15:45:00	HZPSBC13BHW	51.582	99.538	
2017/12/21 15:30:00	2017/12/21 15:45:00	HZPSBC14BHW	51.869	99.573	
2017/12/21 15:45:00	2017/12/21 16:00:00	HZPSBC13BHW	53.385	99.575	
2017/12/21 15:45:00	2017/12/21 16:00:00	HZPSBC14BHW	51.426	99.542	
2017/12/21 16:00:00	2017/12/21 16:15:00	HZPSBC13BHW	54.109	99.557	
2017/12/21 16:00:00	2017/12/21 16:15:00	HZPSBC14BHW	51.486	99.513	
2017/12/21 16:15:00	2017/12/21 16:30:00	HZPSBC13BHW	59.039	99.512	
2017/12/21 16:15:00	2017/12/21 16:30:00	HZPSBC14BHW	51.917	99.509	
2017/12/21 16:30:00	2017/12/21 16:45:00	HZPSBC13BHW	59.683	99.585	
2017/12/21 16:30:00	2017/12/21 16:45:00	HZPSBC14BHW	50.878	99.547	
2017/12/21 16:45:00	2017/12/21 17:00:00	HZPSBC13BHW	61.898	99.547	
2017/12/21 16:45:00	2017/12/21 17:00:00	HZPSBC14BHW	54.966	99.564	
2017/12/21 17:00:00	2017/12/21 17:15:00	HZPSBC13BHW	65.605	99.453	
2017/12/21 17:00:00	2017/12/21 17:15:00	HZPSBC14BHW	56.056	99.46	
2017/12/21 17:15:00	2017/12/21 17:30:00	HZPSBC13BHW	64.678	99.443	
2017/12/21 17:15:00	2017/12/21 17:30:00	HZPSBC14BHW	52.932	99.399	
2017/12/21 17:30:00	2017/12/21 17:45:00	HZPSBC13BHW	64.501	99.373	
2017/12/21 17:30:00	2017/12/21 17:45:00	HZPSBC14BHW	53.492	99.401	
2017/12/21 17:45:00	2017/12/21 18:00:00	HZPSBC13BHW	65.896	99.465	
2017/12/21 17:45:00	2017/12/21 18:00:00	HZPSBC14BHW	53.071	99.433	
